node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,3000,48000,GPU,4,0.0008033504798
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,3000,51000,CPU,4,0.006389305137
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,3000,51000,GPU,4,0.0008028619346
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,5000,80000,CPU,4,0.01275348555
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,5000,80000,GPU,4,0.001535894383
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,5000,85000,CPU,4,0.01340356957
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,5000,85000,GPU,4,0.001664558595
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,7000,112000,CPU,4,0.01873150522
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,7000,112000,GPU,4,0.001566211608
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,7000,119000,CPU,4,0.01947259469
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,7000,119000,GPU,4,0.001570508426
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,10000,160000,CPU,4,0.0273264148
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,10000,160000,GPU,4,0.001686651463
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,10000,170000,CPU,4,0.02871403261
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,10000,170000,GPU,4,0.001609192111
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,15000,240000,CPU,4,0.04138915756
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,15000,240000,GPU,4,0.001731330698
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,15000,255000,CPU,4,0.04381849549
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,15000,255000,GPU,4,0.001750066199
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,CPU,4,0.05653725537
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,GPU,4,0.001864287799
