node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,6,0.0007370271143
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,6,0.0004465105988
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,6,0.0007487306992
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,6,0.0004477063105
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,6,0.001460483103
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,6,0.0004668863047
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,6,0.001414738241
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,6,0.0004640832189
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,6,0.00319296377
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,6,0.0004731742754
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,6,0.003268415587
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,6,0.0004748359323
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,6,0.006134411835
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,6,0.0004932667173
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,6,0.006647466478
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,6,0.0004995184285
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,6,0.0141221274
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,6,0.0009133764289
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,6,0.01466932513
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,6,0.0009812391617
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,6,0.02175989801
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,6,0.0009629448706
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,6,0.02315633514
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,6,0.001024124771
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,6,0.03283690539
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,6,0.001090316407
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,6,0.03340781169
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,6,0.001067936624
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,6,0.050699221
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,6,0.001260621981
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,6,0.05311209505
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,6,0.001262240112
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,6,0.06930639527
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,6,0.001366942173
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,6,0.07256502672
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,6,0.001341555877
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,6,0.1055900574
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,6,0.001622441817
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,6,0.1099282438
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,6,0.001660773429
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,6,0.1419213382
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,6,0.001836250587
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,6,0.1454863288
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,6,0.001886767962
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,6,0.1783176422
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,6,0.002140231024
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,6,0.1839174964
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,6,0.002168751982
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,7,0.0001091987338
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,7,0.0004406531652
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,7,0.0001155272392
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,7,0.0004623076745
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,7,0.000749646482
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,7,0.0004424254454
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,7,0.0007649006588
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,7,0.0004458149984
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,7,0.001434422533
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,7,0.0004633690984
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,7,0.001445626361
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,7,0.0004655358692
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,7,0.003072778952
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,7,0.0005175136385
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,7,0.003318212714
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,7,0.0004758237373
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,7,0.006198667912
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,7,0.0005023607895
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,7,0.006564526899
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,7,0.0004911772552
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,7,0.01380925395
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,7,0.0009805306792
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,7,0.01456703598
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,7,0.0009363262491
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,7,0.02176879753
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,7,0.0009728246792
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,7,0.02258559791
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,7,0.001029205322
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,7,0.03319445523
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,7,0.001094312018
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,7,0.03358360421
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,7,0.001070616597
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,7,0.05140354417
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,7,0.00126176761
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,7,0.05354141322
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,7,0.001227193529
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,7,0.06864519553
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,7,0.001321768083
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,7,0.07363770225
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,7,0.00134590241
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,7,0.1082228921
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,7,0.001580261507
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,7,0.1110189264
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,7,0.001618686183
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,7,0.1400220264
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,7,0.001840536432
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,7,0.1438748706
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,7,0.001928692379
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,7,0.1714304317
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,7,0.002106658302
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,7,0.1840761358
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,7,0.002183318409
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,8,0.0001102531417
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,8,0.0003821093766
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,8,0.0001173937516
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,8,0.0004383687107
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,8,0.0007525241091
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,8,0.0004072197846
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,8,0.0007366437997
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,8,0.0003940108986
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,8,0.001482040542
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,8,0.0004721353451
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,8,0.001446066442
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,8,0.0004599383899
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,8,0.0032130968
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,8,0.0005117691344
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,8,0.003257480406
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,8,0.0004757157394
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,8,0.006189051696
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,8,0.0005026696693
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,8,0.006629804202
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,8,0.0004932463524
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,8,0.01404211196
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,8,0.0009113362567
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,8,0.01456209204
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,8,0.0009669181298
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,8,0.02135228894
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,8,0.0009734226899
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,8,0.02287670699
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,8,0.0009923343631
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,8,0.03262563835
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,8,0.001045802981
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,8,0.03412033211
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,8,0.00105900033
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,8,0.05086213025
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,8,0.001203824309
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,8,0.05292347561
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,8,0.001232615249
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,8,0.06979259144
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,8,0.001316317645
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,8,0.07425485091
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,8,0.001362084936
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,8,0.105760531
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,8,0.001589133929
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,8,0.1111105919
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,8,0.0016208902
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,8,0.1399012826
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,8,0.001854461973
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,8,0.1469323939
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,8,0.001882459223
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,8,0.1729369077
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,8,0.002108846063
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,8,0.1816549475
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,8,0.002165385268
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,9,0.0001114003892
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,9,0.0004331193155
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,9,0.0001145071217
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,9,0.0004259806304
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,9,0.0007274162202
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,9,0.0003876859943
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,9,0.0007256846343
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,9,0.0004773538737
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,9,0.001482655605
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,9,0.0004804870557
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,9,0.00149541852
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,9,0.0004642566045
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,9,0.003225902432
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,9,0.0005085368596
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,9,0.003189166671
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,9,0.0004871748033
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,9,0.006050652549
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,9,0.0005108881564
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,9,0.006562277817
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,9,0.0004938741525
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,9,0.01376486692
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,9,0.0009244834158
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,9,0.01498242183
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,9,0.0009340981191
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,9,0.02173077193
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,9,0.000977824967
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,9,0.02286950892
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,9,0.0009593243626
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,9,0.0327452833
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,9,0.001077039337
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,9,0.0342234048
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,9,0.001068569042
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,9,0.05114338181
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,9,0.001193292845
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,9,0.05404618437
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,9,0.001240364259
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,9,0.06986550851
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,9,0.001345769655
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,9,0.07361216979
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,9,0.001341914589
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,9,0.1056765556
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,9,0.001576017656
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,9,0.1125803774
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,9,0.00168362585
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,9,0.1425588088
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,9,0.001839466664
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,9,0.1473473115
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,9,0.001901834255
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,9,0.175375817
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,9,0.002189257064
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,9,0.1806209738
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,9,0.002181828699
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,10,0.0001111772089
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,10,0.0004330867458
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,10,0.0001154838751
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,10,0.0003825579371
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,10,0.0007547792934
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,10,0.000463851151
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,10,0.000767471251
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,10,0.0004439946087
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,10,0.001434123516
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,10,0.0004523310988
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,10,0.001523812328
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,10,0.0004599270366
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,10,0.003238016367
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,10,0.0005130403453
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,10,0.003398797058
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,10,0.0005046218988
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,10,0.006351262615
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,10,0.0005266242794
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,10,0.006725494635
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,10,0.0005109990282
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,10,0.01416074579
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,10,0.0009185656228
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,10,0.01489337141
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,10,0.0009938810359
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,10,0.02148958553
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,10,0.0009644542228
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,10,0.0229709907
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,10,0.0009640616449
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,10,0.03254731568
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,10,0.00103661804
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,10,0.03450743285
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,10,0.001081456379
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,10,0.05225316394
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,10,0.001214524155
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,10,0.05446062522
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,10,0.001271521503
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,10,0.07051753131
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,10,0.001345997236
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,10,0.07433122288
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,10,0.00138412565
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,10,0.1075982441
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,10,0.001567490941
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,10,0.1117750601
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,10,0.001620245928
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,10,0.1432257566
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,10,0.001832725108
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,10,0.1464023417
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,10,0.001936544207
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,10,0.1735347921
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,10,0.002144264768
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,10,0.18024507
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,10,0.002179167623
