node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,5,0.00108909905
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,5,0.0513885238
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,5,0.001198604432
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,5,0.05427595052
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,5,0.001234294203
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,5,0.0700672193
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,5,0.001333447613
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,5,0.07253290957
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,5,0.001377102597
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,5,0.1074453527
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,5,0.001597116752
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,5,0.1116767883
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,5,0.001648791541
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,5,0.1424529943
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,5,0.001851812818
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,5,0.1475006277
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,5,0.001897038655
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,5,0.176739502
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,5,0.002154057676
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,5,0.1825408069
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,5,0.002221742679
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,6,0.0001074016006
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,6,0.0004440531489
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,6,0.0001144254137
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,6,0.0004230041589
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,6,0.0007577574679
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,6,0.0004465148562
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,6,0.0007378170178
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,6,0.0004796212273
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,6,0.001496938864
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,6,0.0004698206271
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,6,0.001536086485
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,6,0.000488177545
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,6,0.003215904179
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,6,0.0004798214705
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,6,0.003340338525
